"vesselCode","obs_foID","opeID","SubArea","Target","SettingStartDatetime","SettingStartLatitude","SettingStartLongitude","SettingStartDepth","species3ACode","speciesScientificName","speciesEnglishName","bsLength_cm","bsWeight_Kg","bsSex","src","datasetID","Season","MU"
10668,"O6241","H21158","3b","TOP",2019-03-29 00:07:00,-44.62833,41.87333,1784,"TOP","Dissostichus eleginoides","Patagonian toothfish",100,10.5,"M","OBS",107,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",79,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",85,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",68,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",70,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",83,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",78,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",77,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",72,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",68,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",73,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",61,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",68,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",70,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",64,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",57,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",75,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",71,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",101,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",70,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",71,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",83,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",76,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",73,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",73,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",71,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",65,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",69,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",62,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",69,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",55,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",65,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",61,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",55,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",61,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",85,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",62,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",73,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",76,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",78,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",57,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",59,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",68,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",61,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",46,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",45,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",53,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",44,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",47,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",58,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",65,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",61,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",58,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",61,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",70,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",70,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",69,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",69,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"U","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",101,NA,"F","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",71,NA,"F","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",87,NA,"F","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",67,NA,"F","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",72,NA,"F","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",65,NA,"F","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",85,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",82,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",94,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",83,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",73,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",86,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",85,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",69,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",85,NA,"M","OBS",112,2019,"DC"
10933,"O6479","H20361","3b","TOP",2019-05-11 02:16:00,-44.9833333333333,44.7793333333333,1297,"TOP","Dissostichus eleginoides","Patagonian toothfish",80,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",91,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",89,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",76,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",81,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",75,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",76,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",68,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",68,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",61,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",67,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",72,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",62,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",63,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",54,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",58,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",70,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",67,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",67,NA,"U","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",130.5,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",70,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",53,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",54,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",58,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",60,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",64,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",73,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",70,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",72,NA,"F","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",77,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",83,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",117,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",83,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",112,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",43,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",49,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",64,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",62,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",72,NA,"M","OBS",112,2019,"DC"
10933,"O6486","H20368","3b","TOP",2019-05-11 22:08:00,-44.7706666666666,44.591,1229,"TOP","Dissostichus eleginoides","Patagonian toothfish",75,NA,"M","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",73,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",82,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",109,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",99,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",71,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",63,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",68,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",105,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",104,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",69,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",66,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",64,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",97,NA,"U","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",127,NA,"F","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",166,NA,"F","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",92,NA,"F","OBS",112,2019,"DC"
10933,"O6491","H20373","3b","TOP",2019-05-12 23:24:00,-44.896,44.3941666666666,1195,"TOP","Dissostichus eleginoides","Patagonian toothfish",71,NA,"F","OBS",112,2019,"DC"
